1000001	佛光之夜	\N	Fó Guāng zhī yè	Night of the Buddha's Light	phrase	活动	Activity	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000001
1001087	心美人好	心美人好	xīn měi rén hǎo	A Beautiful Heart Makes a Kind Character	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001087
1001088	心美人安	心美人安	xīn měi rén ān	A Beautiful Heart Makes a Peaceful Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001088
1001089	心美人贵	心美人貴	xīn měi rén guì	A Beautiful Heart Makes a Noble Character	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001089
1001090	心美如华	心美如華	xīn měi rú Huà	Show a Heart as Beautiful as the Flowers	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001090
1001091	心美如华，人正如松	心美如華，人正如松	xīn měi rú Huà, rén zhèng rú sōng	A Heart Beautiful as the Flower, A Character Upright as the Pine	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001091
1001092	心美如华，人正似松	心美如華，人正似松	xīn měi rú Huà, rén zhèng sì sōng	A Heart Beautiful as the Flower, A Character Upright as the Pine	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001092
1001093	心香	心香	xīn xiāng	A Fragrant Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001093
1001094	心香一瓣，合十人生	心香一瓣，合十人生	xīn xiāng yī bàn, hé shí rén shēng	A Fragrant Mind, A Life of Joined Palms	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001094
1001095	心香人生	心香人生	xīn xiāng rén shēng	Life of A Fragrant Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001095
1001096	心香合十	心香合十	xīn xiāng hé shí	Sincere Dedication Within Joined Palms	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001096
1001097	心香供养	心香供養	xīn xiāng gōng yǎng	An Offering Made Through the Fragrant Mint	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001097
1001098	心香宜人	心香宜人	xīn xiāng yí rén	The Soothing Frangrance of a Kind Heart	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001098
1001099	心香芬芳	心香芬芳	xīn xiāng fēn Fāng	Fragrance of the Mind Spreads Far	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001099
1001100	心香养性	心香養性	xīn xiāng yǎng xìng	Cultivate Your Nature with a Fragrant Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001100
1001101	心容天地	心容天地	xīn róng tiān dì	Embrace Heaven and Earth With the Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001101
1001102	心容你我	心容你我	xīn róng nǐ wǒ	A Mind Encompassing You and Me	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001102
1001103	心悟道成	心悟道成	xīn wù dào chéng	The Way is Acquired by an Attained Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001103
1001104	心海明月	心海明月	xīn hǎi míng yuè	A Heart Like the Ocean and Bright Moon	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001104
1001105	心海泛舟	心海泛舟	xīn hǎi fàn zhōu	Sail Across the Mind's Ocean	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001105
1001106	心海慈舟	心海慈舟	xīn hǎi cí zhōu	A Ferry of Compassion Within the Mind's Ocean	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001106
1001107	心海慈航	心海慈航	xīn hǎi cí háng	Compassionate Boat Sailing in the Ocean of the Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001107
1001108	心真性慈	心真性慈	xīn zhēn xìng cí	Genuine Mind and Compassionate Nature	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001108
1001109	心能转境	心能轉境	xīn néng zhuǎn jìng	The Mind Can Change the Circumstance	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001109
1001110	心净	心淨	xīn jìng	A Pure Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001110
1001111	心净土净	心淨土淨	xīn jìng tǔ jìng	The Land is Pure as the Mind is Pure	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001111
1001112	心净如水	心淨如水	xīn jìng rú shuǐ	A Mind as Pure as Water	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001112
1001113	心净法喜	心淨法喜	xīn jìng fǎ xǐ	A Pure Mind With Dharma Joy	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001113
1001114	心净国土净	心淨國土淨	xīn jìng guó tǔ jìng	When the Mind is Pure, the Land is Pure	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001114
1001115	心净无染	心淨無染	xīn jìng wú rǎn	A Pure and Untainted Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001115
1001116	心净道生	心淨道生	xīn jìng dào shēng	The Path Arises Upon Purification of the Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001116
1001117	心净满月	心淨滿月	xīn jìng mǎn yuè	Pure Mind, Full Moon	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001117
1001118	心清月现	心清月現	xīn qīng yuè xiàn	When the Mind is Clear, the Moon Will Appear	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001118
1001119	心眼有悟	心眼有悟	xīn yǎn yǒu wù	An Enlightened Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001119
1001120	心眼容人	心眼容人	xīn yǎn róng rén	A Mind that Embraces Everyone	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001120
1001121	心眼开悟	心眼開悟	xīn yǎn kāi wù	An Enlightened Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001121
1001122	心善福来	心善福來	xīn shàn fú lái	A Good Heart Attracts Good Fortune	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001122
1001123	心善德香	心善德香	xīn shàn Dé xiāng	A Kind Heart Emits the Fragrance of Virtue	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001123
1001124	心植净莲	心植淨蓮	xīn zhí jìng lián	A Pure Lotus Grows from the Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001124
1001125	心游禅海	心游禪海	xīn yóu Chán hǎi	Travel in the Ocean of Chan	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001125
1001126	心无所求	心無所求	xīn wú suǒ qiú	A Mind Free of Desires	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001126
1001127	心无差别	心無差別	xīn wú chà bié	Non-discriminating Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001127
1001128	心无得失	心無得失	xīn wú de shī	A Mind Free From Gains and Losses	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001128
1001129	心无罣碍	心無罣礙	xīn wú guà ài	An Untroubled Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001129
1001130	心华无住	心華無住	xīn Huà wú zhù	The Non-abiding Mind-Flower	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001130
1001131	心开	心開	xīn kāi	Open Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001131
1001132	心开意解	心開意解	xīn kāi yì jiě	All Queries Resolved and Knots Disentangled	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001132
1001133	心闲	心閑	xīn xián	A Free Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001133
1001134	心圆果满	心圓果滿	xīn yuán guǒ mǎn	An Attained Mind and Fruitful Results	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001134
1001135	心想事成	心想事成	xīn xiǎng shì chéng	May All Wishes Come True	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001135
1001136	心意柔和	心意柔和	xīn yì róu hé	Gentle Intention	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001136
1001137	心慈	心慈	xīn cí	A Compassionate Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001137
1001138	心慈人好	心慈人好	xīn cí rén hǎo	A Kind Heart Also Makes a Kind Character	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001138
1001139	心慈人安	心慈人安	xīn cí rén ān	A Compassionate Heart Brings Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001139
1001140	心慈人美	心慈人美	xīn cí rén měi	Compassion Makes True Beauty	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001140
1001141	心慈如兰	心慈如蘭	xīn cí rú Lán	A Compassionate Mind is Like an Orchid	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001141
1001142	心慈性巧	心慈性巧	xīn cí xìng qiǎo	A Kind Heart and Agile Nature	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001142
1001143	心慈面善	心慈面善	xīn cí miàn shàn	Compassionate Mind and Kind Expressions	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001143
1001144	心慈家旺	心慈家旺	xīn cí jiā wàng	Compassion Makes a Family Prosper	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001144
1001145	心源	心源	xīn yuán	The Origin of Your Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001145
1001146	心源活水	心源活水	xīn yuán huó shuǐ	Let Your Mind Flow Freely Like Water	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001146
1001147	心裏花开	心裏花開	xīn lǐ Huā kāi	Let Your Mind Blossom Like a Flower	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001147
1001148	心裏花开	心裏花開	xīn lǐ Huā kāi	The Flower In Your Heart Has Bloomed	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001147
1001149	心境一如	心境一如	xīn jìng yī rú	Unity Between the Mind and the World	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001149
1001150	心满意足	心滿意足	xīn mǎn yì zú	A Mind that Finds Satisfaction	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001150
1001151	心际无边	心際無邊	xīn jì wú biān	The Mind is Boundless	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001151
1001152	心宽	心寬	xīn kuān	Broad-Mindedness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001152
1001153	心宽大道	心寬大道	xīn kuān dà dào	A Broad Mind Walks on a Broad Path	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001153
1001154	心宽有量	心寬有量	xīn kuān yǒu liàng	A Broad Mind Is One of Strength	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001154
1001155	心宽自在	心寬自在	xīn kuān zì zài	Broad-Mindedness and At Ease	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001155
1001156	心宽自安	心寬自安	xīn kuān zì ān	A Mind at Ease Naturally Brings Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001156
1001157	心宽福大	心寬福大	xīn kuān fú dà	A Broad Mind Brings Great Fortune	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001157
1001158	心宽福来	心寬福來	xīn kuān fú lái	A Mind at Ease Will Be Blessed	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001158
1001159	心忧天下，敢人为先	心憂天下，敢人為先	xīn yōu tiān xià, gǎn rén wèi xiān	Show Concern for the World, Be the First to Strive	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001159
1001160	心灯已亮	心燈已亮	xīn dēng yǐ liàng	The Lamp of the Mind Has Lit Up	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001160
1001161	心灯长明	心燈長明	xīn dēng zhǎng míng	Forever Bright is the Lamp of the Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001161
1001162	心灯亮了	心燈亮了	xīn dēng liàng le	Light of the Mind is Illuminating	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001162
1001163	心头活水	心頭活水	xīn tóu huó shuǐ	A Free-Flowing Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001163
1001164	心头无事一床宽	心頭無事一床寬	xīn tóu wú shì yī chuáng kuān	A Mind Without Trouble Sleeps on a Broad Bed	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001164
1001165	心怀大千	心懷大千	xīn huái dà qiān	Emrace the Whole World	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001165
1001166	心怀大地	心懷大地	xīn huái dà dì	A Mind that Embraces the Great Land	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001166
1001167	心怀天下	心懷天下	xīn huái tiān xià	A Mind that Embraces the World	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001167
1001168	心怀法界	心懷法界	xīn huái fǎ jiè	A Mind that Embraces the Dharma Realm	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001168
1001169	心怀慈悲	心懷慈悲	xīn huái cí bēi	Have Compassion in Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001169
1001170	心怀道本	心懷道本	xīn huái dào běn	Be Mindful of the Basis of the Path	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001170
1001171	心灵世界	心靈世界	xīn líng shì jiè	The Spiritual World	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001171
1001172	心灵宝藏	心靈寶藏	xīn líng bǎo cáng	Spiritual Treasure	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001172
1001173	户纳千祥	戶納千祥	hù nà qiān xiáng	Boundless Auspiciousness in the Household	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001173
1001174	方便	方便	fāng biàn	Convenience	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	2515
1001175	方便为门	方便為門	fāng biàn wèi mén	Skillful Means as the Way	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001175
1001176	方便般若	方便般若	fāng biàn bān ruò	Prajna Wisdom as a Skillful Means	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	30227
1001177	方便善巧	方便善巧	fāng biàn shàn qiǎo	Skillful and Expedient Means	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001177
1001178	方圆自在	方圓自在	fāng yuán zì zài	Be Flexible and At Ease	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001178
1001179	方圆自如	方圓自如	fāng yuán zì rú	Be at Perfect Ease in Both Rigid and Flexible Circumstances	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001179
1001180	方圆活用	方圓活用	fāng yuán huó yòng	Be at Perfect Ease in Both Rigid and Flexible Circumstances	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001180
1001181	日日生息	日日生息	rì rì shēng xī	Make a Steady Progress Everyday	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001181
